"full.name" "PA" "run" "algo" "expl.var" "rand" "var.imp"
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_1" 2 0.0553169999999999
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_2" 2 0.052446
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_5" 2 0.07941
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_6" 2 0.067794
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_7" 2 0.054195
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_8" 2 0.04734
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_14" 2 0.097077
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_18" 2 0.0805399999999999
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_1" 3 0.056551
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_2" 3 0.050373
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_5" 3 0.07636
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_6" 3 0.076336
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_7" 3 0.051764
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_8" 3 0.0495640000000001
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_14" 3 0.09126
"MR_allData_RUN13_RF" "allData" "RUN13" "RF" "wc2.1_10m_bio_18" 3 0.076603
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_1" 1 0.750153
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_2" 1 0.047312
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_5" 1 0.737505
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_6" 1 0.901942
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_7" 1 1
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_8" 1 0.589203
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_14" 1 0.123555
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_18" 1 0.082097
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_1" 2 0.717313
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_2" 2 0.044093
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_5" 2 0.722208
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_6" 2 0.885369
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_7" 2 1
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_8" 2 0.622141
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_14" 2 0.115922
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_18" 2 0.074318
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_1" 3 0.715511
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_2" 3 0.048152
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_5" 3 0.728898
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_6" 3 0.902602
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_7" 3 1
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_8" 3 0.585174
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_14" 3 0.115827
"MR_allData_RUN14_GLM" "allData" "RUN14" "GLM" "wc2.1_10m_bio_18" 3 0.0858910000000001
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_1" 1 0.060478
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_2" 1 0.054799
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_5" 1 0.08687
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_6" 1 0.07831
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_7" 1 0.061814
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_8" 1 0.05972
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_14" 1 0.092365
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_18" 1 0.080475
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_1" 2 0.0636409999999999
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_2" 2 0.052495
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_5" 2 0.091948
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_6" 2 0.087364
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_7" 2 0.059295
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_8" 2 0.057745
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_14" 2 0.089741
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_18" 2 0.077454
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_1" 3 0.062433
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_2" 3 0.053776
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_5" 3 0.087777
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_6" 3 0.080758
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_7" 3 0.0596640000000001
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_8" 3 0.058686
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_14" 3 0.092508
"MR_allData_RUN14_RF" "allData" "RUN14" "RF" "wc2.1_10m_bio_18" 3 0.0801230000000001
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_1" 1 0.810162
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_2" 1 0.013297
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_5" 1 0.744922
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_6" 1 0.864254
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_7" 1 1
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_8" 1 0.677697
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_14" 1 0.123431
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_18" 1 0.097769
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_1" 2 0.773443
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_2" 2 0.013724
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_5" 2 0.739463
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_6" 2 0.87427
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_7" 2 1
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_8" 2 0.662344
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_14" 2 0.126537
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_18" 2 0.09946
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_1" 3 0.785365
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_2" 3 0.013334
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_5" 3 0.715973
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_6" 3 0.881021
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_7" 3 1
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_8" 3 0.67417
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_14" 3 0.123185
"MR_allData_RUN15_GLM" "allData" "RUN15" "GLM" "wc2.1_10m_bio_18" 3 0.096505
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_1" 1 0.060507
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_2" 1 0.048343
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_5" 1 0.074537
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_6" 1 0.068632
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_7" 1 0.0605059999999999
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_8" 1 0.055729
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_14" 1 0.080735
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_18" 1 0.088681
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_1" 2 0.0581930000000001
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_2" 2 0.048323
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_5" 2 0.079172
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_6" 2 0.068262
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_7" 2 0.062045
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_8" 2 0.054482
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_14" 2 0.077667
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_18" 2 0.093894
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_1" 3 0.06065
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_2" 3 0.049769
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_5" 3 0.075676
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_6" 3 0.0688569999999999
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_7" 3 0.059873
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_8" 3 0.057646
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_14" 3 0.077699
"MR_allData_RUN15_RF" "allData" "RUN15" "RF" "wc2.1_10m_bio_18" 3 0.088663
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_1" 1 0.732149
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_2" 1 0.059178
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_5" 1 0.736561
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_6" 1 0.908116
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_7" 1 1
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_8" 1 0.590901
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_14" 1 0.120958
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_18" 1 0.060911
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_1" 2 0.752169
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_2" 2 0.059135
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_5" 2 0.704846
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_6" 2 0.89472
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_7" 2 1
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_8" 2 0.57996
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_14" 2 0.122895
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_18" 2 0.062517
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_1" 3 0.764788
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_2" 3 0.061596
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_5" 3 0.718401
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_6" 3 0.888015
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_7" 3 1
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_8" 3 0.575252
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_14" 3 0.128487
"MR_allData_RUN16_GLM" "allData" "RUN16" "GLM" "wc2.1_10m_bio_18" 3 0.064398
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_1" 1 0.073348
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_2" 1 0.045674
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_5" 1 0.097237
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_6" 1 0.086792
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_7" 1 0.05305
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_8" 1 0.05336
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_14" 1 0.077552
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_18" 1 0.070106
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_1" 2 0.069707
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_2" 2 0.046542
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_5" 2 0.099756
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_6" 2 0.086095
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_7" 2 0.05503
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_8" 2 0.051527
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_14" 2 0.075419
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_18" 2 0.07142
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_1" 3 0.071493
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_2" 3 0.045852
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_5" 3 0.096541
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_6" 3 0.081279
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_7" 3 0.053561
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_8" 3 0.051267
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_14" 3 0.08049
"MR_allData_RUN16_RF" "allData" "RUN16" "RF" "wc2.1_10m_bio_18" 3 0.066574
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_1" 1 0.78958
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_2" 1 0.0326419999999999
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_5" 1 0.725465
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_6" 1 0.897557
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_7" 1 1
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_8" 1 0.66796
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_14" 1 0.145903
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_18" 1 0.050362
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_1" 2 0.802745
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_2" 2 0.03151
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_5" 2 0.730961
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_6" 2 0.898387
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_7" 2 1
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_8" 2 0.678432
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_14" 2 0.146166
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_18" 2 0.045996
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_1" 3 0.791898
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_2" 3 0.028532
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_5" 3 0.756145
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_6" 3 0.916551
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_7" 3 1
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_8" 3 0.702784
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_14" 3 0.155726
"MR_allData_RUN17_GLM" "allData" "RUN17" "GLM" "wc2.1_10m_bio_18" 3 0.046616
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_1" 1 0.068044
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_2" 1 0.041846
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_5" 1 0.087649
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_6" 1 0.072114
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_7" 1 0.052599
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_8" 1 0.05628
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_14" 1 0.088689
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_18" 1 0.066698
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_1" 2 0.0695480000000001
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_2" 2 0.042673
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_5" 2 0.086112
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_6" 2 0.071642
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_7" 2 0.053531
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_8" 2 0.055687
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_14" 2 0.086539
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_18" 2 0.066534
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_1" 3 0.07095
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_2" 3 0.041825
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_5" 3 0.082599
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_6" 3 0.069292
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_7" 3 0.051148
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_8" 3 0.054222
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_14" 3 0.090379
"MR_allData_RUN17_RF" "allData" "RUN17" "RF" "wc2.1_10m_bio_18" 3 0.071471
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_1" 1 0.692729
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_2" 1 0.135904
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_5" 1 0.731861
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_6" 1 0.909827
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_7" 1 1
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_8" 1 0.541737
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_14" 1 0.220547
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_18" 1 0.060563
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_1" 2 0.685317
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_2" 2 0.139542
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_5" 2 0.740292
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_6" 2 0.917304
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_7" 2 1
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_8" 2 0.546696
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_14" 2 0.227383
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_18" 2 0.058535
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_1" 3 0.713465
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_2" 3 0.138876
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_5" 3 0.705212
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_6" 3 0.907214
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_7" 3 1
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_8" 3 0.551541
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_14" 3 0.231863
"MR_allData_RUN18_GLM" "allData" "RUN18" "GLM" "wc2.1_10m_bio_18" 3 0.054725
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_1" 1 0.065782
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_2" 1 0.043478
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_5" 1 0.085198
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_6" 1 0.076152
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_7" 1 0.061099
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_8" 1 0.054366
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_14" 1 0.096122
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_18" 1 0.069233
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_1" 2 0.065136
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_2" 2 0.044425
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_5" 2 0.082378
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_6" 2 0.082889
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_7" 2 0.062157
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_8" 2 0.051859
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_14" 2 0.093016
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_18" 2 0.074121
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_1" 3 0.061889
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_2" 3 0.043776
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_5" 3 0.085089
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_6" 3 0.075538
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_7" 3 0.064149
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_8" 3 0.05322
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_14" 3 0.098498
"MR_allData_RUN18_RF" "allData" "RUN18" "RF" "wc2.1_10m_bio_18" 3 0.070678
"MR_allData_RUN19_GLM" "allData" "RUN19" "GLM" "wc2.1_10m_bio_1" 1 0.783151
"MR_allData_RUN19_GLM" "allData" "RUN19" "GLM" "wc2.1_10m_bio_2" 1 0.029095
"MR_allData_RUN19_GLM" "allData" "RUN19" "GLM" "wc2.1_10m_bio_5" 1 0.737668
"MR_allData_RUN19_GLM" "allData" "RUN19" "GLM" "wc2.1_10m_bio_6" 1 0.886579
"MR_allData_RUN19_GLM" "allData" "RUN19" "GLM" "wc2.1_10m_bio_7" 1 1
"MR_allData_RUN19_GLM" "allData" "RUN19" "GLM" "wc2.1_10m_bio_8" 1 0.66814
"MR_allData_RUN19_GLM" "allData" "RUN19" "GLM" "wc2.1_10m_bio_14" 1 0.14317
